Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST02495,45,110726,238613,717,24,No
CUST02496,45,113509,911169,746,12,No
CUST02497,47,48529,221487,703,60,No
CUST02498,50,130674,136654,677,12,No
CUST02499,46,130322,896112,506,24,No
CUST02500,57,91449,452642,732,12,No
CUST02501,46,80372,858829,527,36,No
CUST02502,28,104119,896331,730,60,No
CUST02503,51,118326,401339,773,36,No
CUST02504,32,80583,607540,696,12,No
CUST02505,42,149282,791935,802,36,No
CUST02506,60,120371,964573,732,48,Yes
CUST02507,39,30222,177455,750,48,No
CUST02508,59,114966,437235,629,48,No
CUST02509,39,125510,908961,512,60,No
CUST02510,39,71777,487319,508,48,No
CUST02511,23,103089,167108,682,12,No
CUST02512,46,57588,233745,543,60,Yes
CUST02513,30,107958,567420,720,36,No
CUST02514,50,115307,697224,624,60,No
CUST02515,23,35031,392452,690,12,No
CUST02516,27,75058,587533,540,36,No
CUST02517,40,80381,470205,511,24,No
CUST02518,37,119580,734610,540,48,No
CUST02519,33,99828,323652,655,60,No
CUST02520,36,115997,887764,525,36,No
CUST02521,34,124708,508170,640,24,No
CUST02522,23,104249,468036,592,36,No
CUST02523,47,52149,69628,712,24,No
CUST02524,50,103522,878645,825,36,Yes
CUST02525,35,27368,793449,666,24,Yes
CUST02526,39,120441,796621,811,48,No
CUST02527,59,68090,617759,699,48,No
CUST02528,21,69951,407140,663,36,No
CUST02529,30,85548,945857,755,24,No
CUST02530,31,113209,459008,630,48,Yes
CUST02531,57,35303,712054,749,60,No
CUST02532,26,52204,834346,771,36,No
CUST02533,41,84178,757265,739,12,No
CUST02534,58,46854,704589,680,60,No
CUST02535,22,123485,347677,784,48,No
CUST02536,45,145740,613706,567,48,No
CUST02537,28,37711,464973,611,24,No
CUST02538,57,62925,237299,581,48,No
CUST02539,43,123471,278330,714,60,No
CUST02540,44,107611,160770,840,36,No
CUST02541,55,76402,286033,706,48,No
CUST02542,39,133283,521288,580,24,No
CUST02543,21,94817,920177,671,48,No
CUST02544,27,75246,658339,834,48,No
CUST02545,47,49756,717331,514,60,Yes
CUST02546,60,106254,577812,541,60,No
CUST02547,47,148927,73942,666,60,No
CUST02548,57,106984,544837,850,12,No
CUST02549,22,122381,680553,834,48,No
CUST02550,33,136451,219218,734,36,No
CUST02551,36,47965,545104,602,36,Yes
CUST02552,25,142236,82390,605,60,No
CUST02553,36,114610,682552,727,24,No
CUST02554,50,90564,722534,556,60,No
CUST02555,31,57094,534664,535,12,Yes
CUST02556,47,138647,595015,740,48,Yes
CUST02557,47,59082,976266,775,12,No
CUST02558,59,109815,610118,512,48,No
CUST02559,24,63399,901089,703,12,No
CUST02560,53,107479,731186,725,48,No
CUST02561,27,44134,938217,634,60,Yes
CUST02562,28,119633,227160,687,48,No
CUST02563,30,144665,304875,747,24,No
CUST02564,42,109152,777414,537,48,No
CUST02565,52,123632,306616,633,36,No
CUST02566,49,68340,875621,730,36,No
CUST02567,59,29685,848304,571,24,Yes
CUST02568,22,53969,972925,689,60,No
CUST02569,39,65194,800609,581,60,No
CUST02570,51,118464,511229,844,36,No
CUST02571,29,44205,686956,649,48,Yes
CUST02572,35,28670,942253,608,60,Yes
CUST02573,58,26581,322022,686,60,No
CUST02574,54,78194,550143,816,24,No
CUST02575,30,101957,944026,756,36,No
CUST02576,45,138430,558817,831,24,No
CUST02577,51,47988,557509,694,12,No
CUST02578,25,69874,285746,658,24,No
CUST02579,38,104775,865807,561,24,No
CUST02580,50,99633,719658,506,60,No
CUST02581,33,72652,746510,516,48,No
CUST02582,42,91508,120461,638,60,No
CUST02583,55,139375,133306,528,48,No
CUST02584,36,57072,318511,593,24,No
CUST02585,50,48256,92187,811,36,No
CUST02586,26,122400,249244,532,24,No
CUST02587,24,52227,288641,624,60,No
CUST02588,51,85852,153043,774,12,No
CUST02589,25,50745,551532,559,48,No
CUST02590,33,38090,618714,801,24,No
CUST02591,40,99623,60068,797,48,No
CUST02592,28,119369,979580,726,24,No
CUST02593,60,124030,528417,500,36,No
CUST02594,59,60486,566533,823,24,No
CUST02595,51,92397,347539,830,36,No
CUST02596,55,57639,407713,640,60,No
CUST02597,49,39610,843365,593,48,No
CUST02598,53,86670,569871,583,24,Yes
CUST02599,48,113208,369439,548,48,No
CUST02600,55,132814,241528,599,12,No
CUST02601,34,65265,576154,656,36,No
CUST02602,51,38489,768008,653,60,No
CUST02603,30,67436,213984,598,48,No
CUST02604,31,104970,744776,580,36,No
CUST02605,51,110654,674143,713,36,No
CUST02606,37,86863,947830,655,36,No
CUST02607,42,120251,421126,661,48,No
CUST02608,57,76582,849743,713,12,No
CUST02609,46,32249,478645,681,24,No
CUST02610,38,27553,908294,603,24,Yes
CUST02611,37,63639,922993,691,12,No
CUST02612,45,67688,635176,786,24,No
CUST02613,60,90921,511481,640,12,Yes
CUST02614,31,67661,807962,745,60,No
CUST02615,23,127397,741450,699,48,No
CUST02616,59,101823,443235,530,12,Yes
CUST02617,42,61181,614024,689,48,No
CUST02618,28,86845,190807,537,36,No
CUST02619,47,133044,209145,577,60,No
CUST02620,33,98641,142280,724,24,No
CUST02621,55,124980,742784,633,60,No
CUST02622,39,115383,72913,571,12,No
CUST02623,41,136861,428776,728,24,No
CUST02624,50,54842,533187,685,36,No
CUST02625,37,58470,682938,511,24,Yes
CUST02626,47,81011,465559,749,12,No
CUST02627,24,144666,587145,691,12,No
CUST02628,23,91088,965491,667,60,No
CUST02629,57,68745,715189,534,12,No
CUST02630,56,127313,167791,772,24,No
CUST02631,26,100225,541202,812,24,No
CUST02632,48,132184,340313,738,48,No
CUST02633,30,110254,396480,537,24,No
CUST02634,42,84512,603348,721,12,No
CUST02635,39,25832,703986,699,12,Yes
CUST02636,41,80987,207805,632,24,No
CUST02637,41,94778,529989,834,24,No
CUST02638,57,146288,421872,795,24,No
CUST02639,30,52019,373466,592,12,Yes
CUST02640,59,148796,935730,520,24,No
CUST02641,25,67920,962844,661,24,No
CUST02642,33,64705,221220,717,36,No
CUST02643,34,126232,422605,513,24,No
CUST02644,49,41136,924677,692,12,No
CUST02645,34,74861,101604,728,48,No
CUST02646,34,126054,448988,802,12,Yes
CUST02647,32,91414,656395,764,12,No
CUST02648,34,40775,562867,809,36,No
CUST02649,41,79411,250258,607,12,No
CUST02650,44,87649,317685,760,12,No
CUST02651,22,25951,448489,715,48,No
CUST02652,27,71488,427898,658,12,No
CUST02653,40,55062,785276,543,48,Yes
CUST02654,22,149689,338060,831,36,Yes
CUST02655,36,48246,642004,504,24,Yes
CUST02656,29,116104,542634,519,12,No
CUST02657,34,138553,825788,838,36,No
CUST02658,47,132905,215132,714,24,No
CUST02659,54,44841,828008,842,24,No
CUST02660,28,128095,220261,515,48,No
CUST02661,46,106960,441311,635,60,No
CUST02662,22,68461,79881,740,12,No
CUST02663,30,144744,477456,523,60,No
CUST02664,59,119702,600716,586,24,No
CUST02665,43,142596,283517,547,48,No
CUST02666,28,87349,536993,712,60,No
CUST02667,59,131092,717791,500,36,No
CUST02668,37,41803,388560,836,60,No
CUST02669,60,112612,801111,549,48,No
CUST02670,57,50727,181945,612,60,No
CUST02671,30,54563,741231,542,12,Yes
CUST02672,39,141250,694889,553,24,No
CUST02673,32,120686,741398,654,36,No
CUST02674,50,112602,669482,766,60,No
CUST02675,38,124600,993227,567,36,No
CUST02676,30,100938,822182,517,48,No
CUST02677,33,48877,65017,573,12,No
CUST02678,36,46218,466036,665,12,No
CUST02679,51,137417,410607,596,60,No
CUST02680,34,84400,701493,634,60,No
CUST02681,38,110912,855842,763,36,No
CUST02682,32,58460,407546,749,60,No
CUST02683,27,112557,947805,675,60,No
CUST02684,44,80904,723492,513,60,No
CUST02685,35,84956,920399,556,12,No
CUST02686,39,41554,965728,677,36,No
CUST02687,56,148148,136997,758,24,No
CUST02688,53,50543,198592,848,24,No
CUST02689,33,121129,830765,681,60,No
CUST02690,30,98778,951697,771,60,Yes
CUST02691,55,72534,615661,617,60,No
CUST02692,31,38125,763447,584,60,Yes
CUST02693,30,95886,689280,717,24,No
CUST02694,46,63862,458705,767,48,No
CUST02695,50,67194,192732,653,12,Yes
CUST02696,56,112571,376741,606,60,No
CUST02697,25,32762,841852,710,24,No
CUST02698,31,125216,896188,624,48,No
CUST02699,47,76249,670145,599,24,No
CUST02700,25,54662,339635,571,48,No
CUST02701,58,148776,754975,577,24,No
CUST02702,38,124691,393376,505,12,No
CUST02703,54,38449,859142,821,60,No
CUST02704,49,64167,912181,563,60,No
CUST02705,50,45142,123822,674,36,No
CUST02706,23,75004,928683,630,12,No
CUST02707,48,101674,226638,749,36,No
CUST02708,27,36609,817305,808,60,No
CUST02709,36,138948,941253,840,48,No
CUST02710,48,80269,109404,826,12,No
CUST02711,38,135405,809223,641,36,No
CUST02712,42,80003,749377,628,36,Yes
CUST02713,27,118466,895143,748,24,No
CUST02714,35,102474,504837,840,36,No
CUST02715,52,98488,686108,789,48,No
CUST02716,45,30518,680888,555,60,Yes
CUST02717,27,100448,149524,560,24,No
CUST02718,59,80290,904886,701,12,No
CUST02719,49,136703,533124,793,60,Yes
CUST02720,46,131582,894334,821,48,No
CUST02721,22,53316,644469,592,12,Yes
CUST02722,42,37950,356474,711,12,No
CUST02723,37,72000,908121,849,36,No
CUST02724,36,61258,517672,524,36,No
CUST02725,37,125743,882192,582,24,No
CUST02726,56,109972,387516,705,36,No
CUST02727,32,135719,574116,545,36,No
CUST02728,55,121974,894266,616,36,No
CUST02729,27,144822,807009,546,48,No
CUST02730,52,108817,245236,695,24,No
CUST02731,52,70953,403371,724,36,No
CUST02732,31,67304,66701,557,24,No
CUST02733,53,116780,723508,786,36,No
CUST02734,55,48318,467303,816,12,No
CUST02735,26,118279,677016,839,48,No
CUST02736,30,118832,406687,772,36,No
CUST02737,45,38582,936056,650,60,No
CUST02738,26,67445,285745,726,12,No
CUST02739,30,112493,337087,513,48,No
CUST02740,35,57158,967646,615,48,Yes
CUST02741,34,44054,63021,651,24,No
CUST02742,60,88343,928634,724,48,No
CUST02743,57,50197,482352,595,60,No
CUST02744,57,141471,996174,698,36,No
CUST02745,44,130306,890669,634,48,No
CUST02746,36,66963,616618,682,12,No
CUST02747,29,67160,951717,626,60,No
CUST02748,27,145255,872312,759,48,No
CUST02749,27,130808,916431,809,24,No
CUST02750,56,132620,284843,738,36,No
CUST02751,24,85324,698865,724,48,No
CUST02752,25,149933,229664,511,60,No
CUST02753,24,142419,414488,744,24,Yes
CUST02754,43,33573,803788,641,60,Yes
CUST02755,22,118534,676774,751,48,No
CUST02756,29,76936,275657,838,48,No
CUST02757,40,68323,293861,791,60,No
CUST02758,30,125440,615824,848,60,No
CUST02759,21,104900,105544,683,60,No
CUST02760,25,105458,116719,771,48,No
CUST02761,33,57610,680745,591,24,No
CUST02762,52,120507,175304,669,12,Yes
CUST02763,46,100235,784976,850,48,No
CUST02764,45,116280,547452,570,36,No
CUST02765,40,71551,236028,720,36,No
CUST02766,32,59144,470927,602,24,No
CUST02767,26,69527,523670,548,60,No
CUST02768,59,32982,634191,530,36,No
CUST02769,21,94352,63189,502,36,No
CUST02770,22,129862,999113,790,60,No
CUST02771,25,47595,247637,825,60,No
CUST02772,55,53622,412018,549,24,No
CUST02773,57,48190,984739,725,24,No
CUST02774,49,28976,702300,519,60,Yes
CUST02775,28,130801,376804,649,12,No
CUST02776,32,102346,593674,585,12,No
CUST02777,59,45349,692978,672,48,No
CUST02778,56,134021,457734,729,12,No
CUST02779,25,69347,308182,687,24,No
CUST02780,52,49686,882625,706,12,No
CUST02781,51,131287,934580,837,60,Yes
CUST02782,54,36921,745743,835,36,No
CUST02783,57,100377,786316,772,60,No
CUST02784,55,109305,260692,644,36,No
CUST02785,33,63398,706764,718,48,No
CUST02786,26,89286,74991,751,12,No
CUST02787,51,104909,457695,656,48,No
CUST02788,39,126035,767280,528,60,No
CUST02789,33,149096,143519,657,60,No
CUST02790,57,96144,231779,828,36,No
CUST02791,55,28665,99500,655,48,No
CUST02792,55,31872,913760,850,48,No
CUST02793,54,136309,236950,760,36,No
CUST02794,23,144362,274912,550,48,No
CUST02795,35,118377,385869,537,24,No
CUST02796,57,108941,692794,507,12,No
CUST02797,34,143006,772877,559,36,Yes
CUST02798,36,111454,903161,669,24,No
CUST02799,35,73730,928483,705,12,No
CUST02800,59,57266,701966,842,36,No
CUST02801,48,114180,648254,820,36,No
CUST02802,38,78635,773812,505,48,No
CUST02803,45,61449,933566,597,48,No
CUST02804,21,107121,776163,702,12,No
CUST02805,49,41893,745167,614,12,Yes
CUST02806,28,45830,996043,750,12,No
CUST02807,41,46937,826043,631,48,Yes
CUST02808,39,62316,947065,791,36,No
CUST02809,28,76761,912849,603,12,No
CUST02810,52,51317,183289,765,12,No
CUST02811,27,39602,289751,519,48,No
CUST02812,25,56686,507125,815,36,No
CUST02813,30,82936,676001,521,60,No
CUST02814,33,125735,270653,662,12,No
CUST02815,30,69741,951238,628,24,No
CUST02816,33,143169,725424,528,48,No
CUST02817,39,91269,116741,615,24,No
CUST02818,42,111246,806213,724,12,No
CUST02819,25,135549,307714,808,60,No
CUST02820,31,43790,623700,662,12,No
CUST02821,25,78729,593211,773,12,No
CUST02822,31,119906,387281,689,12,No
CUST02823,27,114694,295012,503,48,Yes
CUST02824,24,131654,456351,790,12,No
CUST02825,23,98877,622084,537,12,No
CUST02826,51,147842,649252,830,48,No
CUST02827,60,75694,521514,621,48,No
CUST02828,43,108453,527085,745,24,No
CUST02829,44,54339,201422,646,24,No
CUST02830,45,58713,974778,582,36,Yes
CUST02831,48,130572,364423,573,12,No
CUST02832,55,136631,288011,705,24,No
CUST02833,43,52276,475504,715,48,No
CUST02834,49,83181,457311,737,36,No
CUST02835,46,42447,808443,771,24,No
CUST02836,33,99499,254054,837,60,No
CUST02837,50,96854,954332,709,36,No
CUST02838,34,76488,198196,740,12,No
CUST02839,49,64363,998621,819,48,Yes
CUST02840,34,69260,628492,580,48,No
CUST02841,48,48634,514498,512,24,Yes
CUST02842,32,60824,832208,848,60,No
CUST02843,46,100375,869838,601,24,No
CUST02844,50,57204,960195,566,48,Yes
CUST02845,60,94545,821036,821,12,No
CUST02846,25,36239,72508,504,12,No
CUST02847,26,66064,995609,682,24,No
CUST02848,34,65312,931515,533,36,No
CUST02849,41,101473,998452,728,48,No
CUST02850,32,62976,367970,551,60,No
CUST02851,30,46398,485353,560,60,No
CUST02852,47,45746,638947,782,48,No
CUST02853,38,115434,939186,627,12,No
CUST02854,30,144168,516515,549,12,No
CUST02855,45,86972,447798,744,24,No
CUST02856,58,115193,907684,685,48,No
CUST02857,32,83632,987414,510,48,No
CUST02858,57,70066,978622,673,12,No
CUST02859,25,48230,191498,819,36,No
CUST02860,30,39545,879389,842,24,No
CUST02861,41,63318,795965,542,36,No
CUST02862,52,27091,702069,802,48,No
CUST02863,44,136575,314991,598,60,No
CUST02864,54,143525,74583,750,36,No
CUST02865,24,110118,300404,656,36,No
CUST02866,48,69239,92420,639,48,No
CUST02867,42,97256,82897,566,60,Yes
CUST02868,57,27518,367414,694,24,No
CUST02869,45,75907,87731,844,36,No
CUST02870,42,73076,892159,762,48,No
CUST02871,42,42346,413058,633,60,No
CUST02872,39,59953,137352,730,12,No
CUST02873,41,137915,583506,558,12,No
CUST02874,27,56845,128029,590,36,Yes
CUST02875,57,130048,298455,544,12,Yes
CUST02876,21,121534,896186,674,60,Yes
CUST02877,58,107067,963676,735,36,No
CUST02878,27,105290,177903,528,24,No
CUST02879,26,49323,146158,546,12,No
CUST02880,35,52553,102427,540,48,No
CUST02881,54,50249,549168,601,48,Yes
CUST02882,32,86500,352056,846,60,No
CUST02883,24,83001,243910,759,12,Yes
CUST02884,33,59506,200882,777,60,No
CUST02885,28,117126,848665,538,24,No
CUST02886,41,124127,288777,583,48,No
CUST02887,58,63891,680775,711,60,No
CUST02888,34,80905,313139,676,24,No
CUST02889,37,61890,840937,582,12,Yes
CUST02890,52,70118,996542,530,60,No
CUST02891,48,35479,756776,728,12,No
CUST02892,26,66733,666708,685,60,No
CUST02893,25,99606,325185,663,48,No
CUST02894,51,73554,573968,653,48,No
CUST02895,33,54899,665754,587,12,Yes
CUST02896,47,85941,972720,736,36,No
CUST02897,46,85768,960879,737,48,No
CUST02898,45,79997,75668,571,36,No
CUST02899,30,77352,433474,507,48,No
CUST02900,32,44796,671739,594,24,No
CUST02901,46,86903,207181,638,36,No
CUST02902,52,76410,216006,655,60,No
CUST02903,33,88771,686302,755,48,No
CUST02904,31,88876,748130,530,36,No
CUST02905,25,149905,388986,744,60,No
CUST02906,36,92995,568239,610,48,No
CUST02907,40,107773,216306,673,36,No
CUST02908,48,105167,177766,806,24,No
CUST02909,42,119995,441490,565,36,No
CUST02910,51,33273,68570,728,36,No
CUST02911,34,148807,392046,619,36,No
CUST02912,51,128128,344158,784,36,No
CUST02913,42,116531,253819,565,36,No
CUST02914,57,144456,290047,803,60,No
CUST02915,36,89040,640660,740,12,No
CUST02916,27,75350,836633,575,60,No
CUST02917,54,89348,535164,808,36,Yes
CUST02918,45,126899,252565,641,24,No
CUST02919,24,87094,308563,614,12,No
CUST02920,60,88249,639171,574,36,No
CUST02921,52,66178,684148,774,24,No
CUST02922,33,146072,676615,809,12,No
CUST02923,24,121402,977750,599,60,No
CUST02924,39,57535,879118,692,48,No
CUST02925,21,64082,323665,604,24,No
CUST02926,22,110411,725270,715,12,No
CUST02927,30,83547,706293,695,60,No
CUST02928,49,124413,379344,555,36,No
CUST02929,33,117575,686005,732,36,No
CUST02930,29,67310,67779,563,12,No
CUST02931,56,87534,436737,572,36,No
CUST02932,45,97106,76702,821,48,No
CUST02933,46,48330,392475,813,12,No
CUST02934,41,99136,843238,791,12,No
CUST02935,24,119735,802112,567,48,Yes
CUST02936,25,43338,208932,552,60,No
CUST02937,36,37040,841317,684,36,No
CUST02938,47,70032,837324,535,48,No
CUST02939,24,93770,486577,828,48,No
CUST02940,56,132852,143819,606,48,No
CUST02941,37,54805,300887,528,60,Yes
CUST02942,35,87743,94454,521,24,No
CUST02943,30,139095,194360,756,36,No
CUST02944,46,27523,585032,648,48,No
CUST02945,47,97093,121262,520,24,No
CUST02946,34,55081,661046,751,12,No
CUST02947,26,101229,974473,688,60,No
CUST02948,31,77059,273114,577,60,Yes
CUST02949,60,61885,328550,784,36,No
CUST02950,31,134421,261378,811,36,No
CUST02951,41,142693,322988,701,12,No
CUST02952,49,28777,517186,808,60,No
CUST02953,34,49226,168167,521,48,No
CUST02954,34,51233,846665,791,36,No
CUST02955,34,141215,672076,655,36,No
CUST02956,35,99297,983449,629,24,No
CUST02957,40,26620,276936,592,36,No
CUST02958,45,119367,393260,734,48,No
CUST02959,31,145693,565566,745,60,No
CUST02960,36,35180,696311,554,12,Yes
CUST02961,60,31557,948803,505,36,Yes
CUST02962,40,83334,449948,790,24,Yes
CUST02963,44,53220,727141,597,48,Yes
CUST02964,44,34974,343578,713,12,No
CUST02965,23,142771,175909,654,24,No
CUST02966,34,40771,717638,849,12,No
CUST02967,51,47882,65040,557,12,No
CUST02968,50,139005,979499,796,60,No
CUST02969,22,117127,640590,745,12,No
CUST02970,30,53242,118322,703,48,Yes
CUST02971,52,81687,920791,738,48,No
CUST02972,21,100597,991000,522,12,No
CUST02973,38,118048,345246,745,24,No
CUST02974,22,112981,335173,596,24,No
CUST02975,21,110220,96266,788,48,No
CUST02976,52,128804,292767,524,36,No
CUST02977,59,73142,528420,741,60,No
CUST02978,44,120184,627790,776,24,No
CUST02979,43,78346,232413,797,48,No
CUST02980,43,125573,356655,575,48,No
CUST02981,47,72229,502682,544,60,No
CUST02982,29,68621,426091,830,48,No
CUST02983,55,137957,763385,584,12,No
CUST02984,30,103484,408245,776,24,No
CUST02985,57,43287,905908,605,48,No
CUST02986,47,140438,167314,756,60,Yes
CUST02987,27,100427,54236,630,60,No
CUST02988,31,121955,287798,850,36,No
CUST02989,41,120925,927101,691,60,No
CUST02990,54,111100,909162,701,24,No
CUST02991,47,115151,838073,554,24,No
CUST02992,50,45408,924878,596,12,Yes
CUST02993,53,129849,163037,753,24,No
CUST02994,40,56697,842514,707,36,No
CUST02995,55,108656,151279,597,12,Yes
CUST02996,39,40869,267146,595,12,Yes
CUST02997,49,149651,174731,716,36,No
CUST02998,21,116464,676587,653,36,No
CUST02999,34,64817,499339,817,60,No
CUST03000,60,102769,93908,847,48,No
CUST03001,52,66894,418571,515,36,No
CUST03002,45,123686,615200,550,48,No
CUST03003,60,140426,418107,850,48,No
CUST03004,45,30068,561126,544,48,Yes
CUST03005,26,35874,307309,823,12,No
CUST03006,42,56637,682929,740,12,No
CUST03007,56,126864,788239,731,24,No
CUST03008,27,26349,767041,565,60,Yes
CUST03009,22,147622,580888,727,12,No
CUST03010,50,61010,780994,789,48,No
CUST03011,55,110682,809516,524,36,No
CUST03012,54,89369,232366,731,36,No
CUST03013,23,63048,680320,669,48,No
CUST03014,30,134756,130552,601,48,No
CUST03015,21,75764,863422,834,24,No
CUST03016,23,64620,241551,614,36,No
CUST03017,58,135826,567316,617,48,No
CUST03018,28,38308,222420,571,24,No
CUST03019,59,98763,74828,724,48,No
CUST03020,48,27691,792820,768,36,No
CUST03021,27,79869,546666,517,36,No
CUST03022,48,33773,118341,544,36,No
CUST03023,43,87210,470821,759,24,No
CUST03024,29,40861,75280,582,12,No
CUST03025,33,83471,741915,779,36,No
CUST03026,51,33758,878373,836,24,No
CUST03027,28,98356,91686,618,24,No
CUST03028,29,122863,785548,700,12,No
CUST03029,53,128296,62756,557,60,No
CUST03030,58,94536,59287,655,24,No
CUST03031,36,137798,553724,609,24,No
CUST03032,51,87748,274523,550,24,No
CUST03033,55,137550,892918,536,24,No
CUST03034,53,44058,953018,534,48,Yes
CUST03035,25,99207,222734,626,48,No
CUST03036,44,147894,286288,634,48,Yes
CUST03037,48,30624,962962,664,48,Yes
CUST03038,44,76219,521679,810,24,No
CUST03039,29,87831,694764,760,48,No
CUST03040,31,56632,678074,766,36,No
CUST03041,25,81720,678958,515,48,Yes
CUST03042,26,117336,984963,574,12,No
CUST03043,46,61809,537070,832,36,No
CUST03044,55,104337,392976,657,48,No
CUST03045,45,124276,963476,801,60,No
CUST03046,59,103556,743117,793,24,No
CUST03047,26,115626,563462,675,60,No
CUST03048,25,57976,709681,637,36,Yes
CUST03049,59,92307,288909,660,36,No
CUST03050,57,50069,415442,656,24,No
CUST03051,54,113617,481530,642,36,No
CUST03052,33,125704,692833,571,36,No
CUST03053,44,118404,619141,783,36,No
CUST03054,50,101251,595377,588,12,No
CUST03055,39,108701,309026,605,60,No
CUST03056,42,48996,980373,831,48,No
CUST03057,46,88483,801872,638,60,No
CUST03058,42,44181,317099,810,12,No
CUST03059,45,131576,627433,701,12,Yes
CUST03060,37,146609,569103,732,60,No
CUST03061,38,91993,645018,715,24,No
CUST03062,48,107327,563340,804,12,No
CUST03063,45,66044,175246,571,24,No
CUST03064,24,30378,938327,535,36,Yes
CUST03065,55,60181,183611,549,48,No
CUST03066,57,32848,60334,557,36,No
CUST03067,38,62249,500680,623,24,No
CUST03068,59,99791,838242,636,60,No
CUST03069,36,44884,74069,783,60,No
CUST03070,35,47523,894848,696,24,No
CUST03071,22,46023,145606,792,60,No
CUST03072,38,131109,559877,563,12,No
CUST03073,47,53963,303781,735,60,No
CUST03074,32,145275,281044,643,12,Yes
CUST03075,40,82041,657794,807,48,No
CUST03076,35,38155,938439,541,48,Yes
CUST03077,49,44711,825070,696,60,No
CUST03078,22,95944,852219,639,24,No
CUST03079,52,82232,877942,768,36,No
CUST03080,52,91526,695543,698,48,No
CUST03081,44,43941,787627,539,60,Yes
CUST03082,45,47070,876351,706,24,No
CUST03083,43,78097,337458,627,36,No
CUST03084,45,103700,970367,740,12,No
CUST03085,57,56991,726831,533,48,Yes
CUST03086,22,75969,649425,676,36,No
CUST03087,52,82185,809356,728,48,Yes
CUST03088,37,70643,289659,637,36,No
CUST03089,37,87721,215777,586,24,No
CUST03090,54,103525,606727,600,12,No
CUST03091,44,31288,847662,617,12,Yes
CUST03092,31,37108,695346,783,12,No
CUST03093,54,147160,317539,731,24,No
CUST03094,48,61505,963318,595,24,No
CUST03095,31,93224,120022,618,12,No
CUST03096,57,110802,871140,590,36,No
CUST03097,48,142299,226083,620,12,No
CUST03098,33,103988,797140,539,12,No
CUST03099,38,132123,871185,591,60,No
CUST03100,50,97540,847819,688,24,No
CUST03101,32,57197,875133,504,36,Yes
CUST03102,38,92272,902812,510,60,No
CUST03103,24,76616,191504,585,12,No
CUST03104,29,56709,953545,811,36,No
CUST03105,38,85608,307728,732,24,No
CUST03106,36,46245,721231,810,12,Yes
CUST03107,45,42813,50601,647,48,No
CUST03108,52,113804,840897,702,60,No
CUST03109,46,141495,600555,738,60,No
CUST03110,59,100690,803250,707,36,No
CUST03111,47,46875,577593,755,24,No
CUST03112,34,34622,678934,688,36,No
CUST03113,47,75144,444206,653,36,Yes
CUST03114,52,51044,836758,508,24,Yes
CUST03115,30,83974,957224,802,24,No
CUST03116,40,76951,306368,572,12,No
CUST03117,49,58150,560421,704,48,No
CUST03118,44,140655,264635,737,24,No
CUST03119,24,57160,202607,827,12,No
CUST03120,24,70947,537681,697,48,Yes
CUST03121,39,71500,910979,762,60,No
CUST03122,51,33880,419604,669,24,No
CUST03123,53,46750,61593,551,24,No
CUST03124,56,60338,112796,512,60,No
CUST03125,54,73662,75312,729,48,No
CUST03126,60,85331,413778,818,36,No
CUST03127,24,130018,592111,799,12,No
CUST03128,52,81807,850734,763,12,No
CUST03129,56,120507,835317,789,60,Yes
CUST03130,30,147283,914774,693,36,No
CUST03131,49,120872,807641,825,36,No
CUST03132,33,37214,696839,696,36,No
CUST03133,23,30768,367624,506,24,No
CUST03134,57,50383,487873,577,48,No
CUST03135,37,145071,270846,500,12,No
CUST03136,23,59800,812564,747,12,No
CUST03137,31,146218,755284,752,12,Yes
CUST03138,50,131389,993094,675,60,No
CUST03139,44,136489,541704,632,60,No
CUST03140,42,107775,747241,667,60,No
CUST03141,58,93163,765759,642,60,No
CUST03142,36,54648,904517,511,48,Yes
CUST03143,42,148199,583552,653,48,No
CUST03144,46,31722,670434,653,36,No
CUST03145,30,97746,284488,612,24,No
CUST03146,30,146379,153386,777,60,No
CUST03147,46,79957,644094,669,36,Yes
CUST03148,31,106665,554547,839,12,No
CUST03149,24,82098,475642,721,24,No
CUST03150,22,68749,438371,560,36,No
CUST03151,52,146613,465597,801,24,No
CUST03152,36,62547,305051,812,24,No
CUST03153,59,67879,672273,692,12,No
CUST03154,26,129358,823251,504,24,No
CUST03155,52,142516,146799,831,24,No
CUST03156,21,86762,236198,516,24,No
CUST03157,44,113963,768968,682,60,Yes
CUST03158,31,142031,374814,669,12,Yes
CUST03159,58,35793,91433,814,12,No
CUST03160,33,128486,228189,700,48,No
CUST03161,58,63198,695330,769,12,No
CUST03162,39,43168,118097,736,60,No
CUST03163,31,109340,863773,763,12,No
CUST03164,35,115312,347477,516,48,No
CUST03165,31,116083,545620,731,36,No
CUST03166,40,63489,735233,705,48,No
CUST03167,36,129104,938272,658,36,No
CUST03168,50,44493,787394,579,12,No
CUST03169,58,139706,173436,575,12,No
CUST03170,29,44572,807878,537,36,Yes
CUST03171,41,100926,300876,746,48,No
CUST03172,56,120601,666217,654,24,No
CUST03173,23,72737,214134,700,24,No
CUST03174,24,29112,931979,629,48,Yes
CUST03175,52,85752,740308,703,36,No
CUST03176,41,122685,791746,716,36,No
CUST03177,57,138788,783851,594,12,No
CUST03178,31,57846,485998,547,48,No
CUST03179,42,44420,94066,571,24,No
CUST03180,52,61419,262080,592,48,Yes
CUST03181,21,107776,428250,675,60,No
CUST03182,21,38709,556250,756,24,No
